Tempo,Corpos,Cores,Movimento,Nucleos
0.170543, 300 ,8, 100,Oito
0.167071, 300 ,8, 100,Oito
0.170837, 300 ,8, 100,Oito
0.180444, 300 ,8, 100,Oito
0.165016, 300 ,8, 100,Oito
0.18265, 300 ,8, 100,Oito
0.164871, 300 ,8, 100,Oito
0.185004, 300 ,8, 100,Oito
0.158224, 300 ,8, 100,Oito
0.167601, 300 ,8, 100,Oito
0.183956, 300 ,8, 100,Oito
0.181213, 300 ,8, 100,Oito
0.174595, 300 ,8, 100,Oito
0.167913, 300 ,8, 100,Oito
0.163062, 300 ,8, 100,Oito
0.162596, 300 ,8, 100,Oito
0.169899, 300 ,8, 100,Oito
0.177314, 300 ,8, 100,Oito
0.152209, 300 ,8, 100,Oito
0.168083, 300 ,8, 100,Oito
0.176312, 300 ,8, 100,Oito
0.169288, 300 ,8, 100,Oito
0.1699, 300 ,8, 100,Oito
0.168527, 300 ,8, 100,Oito
0.157348, 300 ,8, 100,Oito
0.178597, 300 ,8, 100,Oito
0.164883, 300 ,8, 100,Oito
0.182989, 300 ,8, 100,Oito
0.166295, 300 ,8, 100,Oito
0.175182, 300 ,8, 100,Oito
0.175646, 300 ,8, 100,Oito
0.162088, 300 ,8, 100,Oito
0.177294, 300 ,8, 100,Oito
0.173163, 300 ,8, 100,Oito
0.167247, 300 ,8, 100,Oito
0.174343, 300 ,8, 100,Oito
0.213115, 400 ,8, 100,Oito
0.209147, 400 ,8, 100,Oito
0.213884, 400 ,8, 100,Oito
0.193879, 400 ,8, 100,Oito
0.211472, 400 ,8, 100,Oito
0.190621, 400 ,8, 100,Oito
0.208791, 400 ,8, 100,Oito
0.205148, 400 ,8, 100,Oito
0.206254, 400 ,8, 100,Oito
0.230359, 400 ,8, 100,Oito
0.209344, 400 ,8, 100,Oito
0.215685, 400 ,8, 100,Oito
0.212373, 400 ,8, 100,Oito
0.206747, 400 ,8, 100,Oito
0.214201, 400 ,8, 100,Oito
0.191553, 400 ,8, 100,Oito
0.211738, 400 ,8, 100,Oito
0.211735, 400 ,8, 100,Oito
0.197392, 400 ,8, 100,Oito
0.210118, 400 ,8, 100,Oito
0.211959, 400 ,8, 100,Oito
0.216071, 400 ,8, 100,Oito
0.197068, 400 ,8, 100,Oito
0.208281, 400 ,8, 100,Oito
0.198793, 400 ,8, 100,Oito
0.219458, 400 ,8, 100,Oito
0.199674, 400 ,8, 100,Oito
0.209484, 400 ,8, 100,Oito
0.188878, 400 ,8, 100,Oito
0.221395, 400 ,8, 100,Oito
0.220541, 400 ,8, 100,Oito
0.210879, 400 ,8, 100,Oito
0.205846, 400 ,8, 100,Oito
0.206715, 400 ,8, 100,Oito
0.206179, 400 ,8, 100,Oito
0.215148, 400 ,8, 100,Oito
0.217906, 400 ,8, 100,Oito
0.209616, 400 ,8, 100,Oito
0.200368, 400 ,8, 100,Oito
0.219373, 400 ,8, 100,Oito
0.215162, 400 ,8, 100,Oito
0.208587, 400 ,8, 100,Oito
0.206059, 400 ,8, 100,Oito
0.206711, 400 ,8, 100,Oito
0.217173, 400 ,8, 100,Oito
0.202594, 400 ,8, 100,Oito
0.205861, 400 ,8, 100,Oito
0.212235, 400 ,8, 100,Oito
0.20465, 400 ,8, 100,Oito
0.214015, 400 ,8, 100,Oito
0.260082, 500 ,8, 100,Oito
0.276491, 500 ,8, 100,Oito
0.262031, 500 ,8, 100,Oito
0.279408, 500 ,8, 100,Oito
0.278391, 500 ,8, 100,Oito
0.278974, 500 ,8, 100,Oito
0.275839, 500 ,8, 100,Oito
0.262162, 500 ,8, 100,Oito
0.273336, 500 ,8, 100,Oito
0.284629, 500 ,8, 100,Oito
0.271369, 500 ,8, 100,Oito
0.281629, 500 ,8, 100,Oito
0.307709, 500 ,8, 100,Oito
0.290258, 500 ,8, 100,Oito
0.326398, 500 ,8, 100,Oito
0.284836, 500 ,8, 100,Oito
0.28979, 500 ,8, 100,Oito
0.2843, 500 ,8, 100,Oito
0.26167, 500 ,8, 100,Oito
0.278641, 500 ,8, 100,Oito
0.289342, 500 ,8, 100,Oito
0.281501, 500 ,8, 100,Oito
0.281017, 500 ,8, 100,Oito
0.287325, 500 ,8, 100,Oito
0.278448, 500 ,8, 100,Oito
0.279941, 500 ,8, 100,Oito
0.283109, 500 ,8, 100,Oito
0.282118, 500 ,8, 100,Oito
0.272161, 500 ,8, 100,Oito
0.274349, 500 ,8, 100,Oito
0.284788, 500 ,8, 100,Oito
0.269262, 500 ,8, 100,Oito
0.27815, 500 ,8, 100,Oito
0.276327, 500 ,8, 100,Oito
0.269967, 500 ,8, 100,Oito
0.273079, 500 ,8, 100,Oito
0.265889, 500 ,8, 100,Oito
0.268428, 500 ,8, 100,Oito
0.290981, 500 ,8, 100,Oito
0.287316, 500 ,8, 100,Oito
0.279446, 500 ,8, 100,Oito
0.280031, 500 ,8, 100,Oito
0.263874, 500 ,8, 100,Oito
0.276035, 500 ,8, 100,Oito
0.279359, 500 ,8, 100,Oito
0.270887, 500 ,8, 100,Oito
0.275588, 500 ,8, 100,Oito
0.27876, 500 ,8, 100,Oito
0.283593, 500 ,8, 100,Oito
0.284474, 500 ,8, 100,Oito
0.313742, 600 ,8, 100,Oito
0.318165, 600 ,8, 100,Oito
0.314354, 600 ,8, 100,Oito
0.309354, 600 ,8, 100,Oito
0.284561, 600 ,8, 100,Oito
0.309513, 600 ,8, 100,Oito
0.313348, 600 ,8, 100,Oito
0.315523, 600 ,8, 100,Oito
0.313176, 600 ,8, 100,Oito
0.317678, 600 ,8, 100,Oito
0.305617, 600 ,8, 100,Oito
0.31212, 600 ,8, 100,Oito
0.295971, 600 ,8, 100,Oito
0.304666, 600 ,8, 100,Oito
0.314354, 600 ,8, 100,Oito
0.300617, 600 ,8, 100,Oito
0.310194, 600 ,8, 100,Oito
0.319998, 600 ,8, 100,Oito
0.305576, 600 ,8, 100,Oito
0.253191, 600 ,8, 100,Oito
0.29553, 600 ,8, 100,Oito
0.303968, 600 ,8, 100,Oito
0.304941, 600 ,8, 100,Oito
0.306986, 600 ,8, 100,Oito
0.292502, 600 ,8, 100,Oito
0.29708, 600 ,8, 100,Oito
0.313395, 600 ,8, 100,Oito
0.286501, 600 ,8, 100,Oito
0.323811, 600 ,8, 100,Oito
0.312998, 600 ,8, 100,Oito
0.323561, 600 ,8, 100,Oito
0.316255, 600 ,8, 100,Oito
0.289706, 600 ,8, 100,Oito
0.318724, 600 ,8, 100,Oito
0.305047, 600 ,8, 100,Oito
0.304092, 600 ,8, 100,Oito
0.313396, 600 ,8, 100,Oito
0.300058, 600 ,8, 100,Oito
0.298569, 600 ,8, 100,Oito
0.303803, 600 ,8, 100,Oito
0.296222, 600 ,8, 100,Oito
0.314162, 600 ,8, 100,Oito
0.298952, 600 ,8, 100,Oito
0.318455, 600 ,8, 100,Oito
0.304359, 600 ,8, 100,Oito
0.313846, 600 ,8, 100,Oito
0.293764, 600 ,8, 100,Oito
0.317732, 600 ,8, 100,Oito
0.343089, 600 ,8, 100,Oito
0.305043, 600 ,8, 100,Oito
0.08356, 100 ,16, 100,Dezesseis
0.089632, 100 ,16, 100,Dezesseis
0.093801, 100 ,16, 100,Dezesseis
0.096506, 100 ,16, 100,Dezesseis
0.086397, 100 ,16, 100,Dezesseis
0.100632, 100 ,16, 100,Dezesseis
0.089327, 100 ,16, 100,Dezesseis
0.083575, 100 ,16, 100,Dezesseis
0.093918, 100 ,16, 100,Dezesseis
0.093646, 100 ,16, 100,Dezesseis
0.105268, 100 ,16, 100,Dezesseis
0.088662, 100 ,16, 100,Dezesseis
0.084736, 100 ,16, 100,Dezesseis
0.081783, 100 ,16, 100,Dezesseis
0.084232, 100 ,16, 100,Dezesseis
0.089215, 100 ,16, 100,Dezesseis
0.09286, 100 ,16, 100,Dezesseis
0.095747, 100 ,16, 100,Dezesseis
0.094752, 100 ,16, 100,Dezesseis
0.100909, 100 ,16, 100,Dezesseis
0.083549, 100 ,16, 100,Dezesseis
0.091648, 100 ,16, 100,Dezesseis
0.081941, 100 ,16, 100,Dezesseis
0.08972, 100 ,16, 100,Dezesseis
0.089976, 100 ,16, 100,Dezesseis
0.085505, 100 ,16, 100,Dezesseis
0.082833, 100 ,16, 100,Dezesseis
0.083968, 100 ,16, 100,Dezesseis
0.097271, 100 ,16, 100,Dezesseis
0.085302, 100 ,16, 100,Dezesseis
0.090547, 100 ,16, 100,Dezesseis
0.091813, 100 ,16, 100,Dezesseis
0.084109, 100 ,16, 100,Dezesseis
0.088287, 100 ,16, 100,Dezesseis
0.090944, 100 ,16, 100,Dezesseis
0.085439, 100 ,16, 100,Dezesseis
0.088371, 100 ,16, 100,Dezesseis
0.091438, 100 ,16, 100,Dezesseis
0.090708, 100 ,16, 100,Dezesseis
0.091019, 100 ,16, 100,Dezesseis
0.084845, 100 ,16, 100,Dezesseis
0.089019, 100 ,16, 100,Dezesseis
0.084191, 100 ,16, 100,Dezesseis
0.091556, 100 ,16, 100,Dezesseis
0.094052, 100 ,16, 100,Dezesseis
0.082259, 100 ,16, 100,Dezesseis
0.08569, 100 ,16, 100,Dezesseis
0.106207, 100 ,16, 100,Dezesseis
0.084501, 100 ,16, 100,Dezesseis
0.094878, 100 ,16, 100,Dezesseis
0.114971, 200 ,16, 100,Dezesseis
0.112545, 200 ,16, 100,Dezesseis
0.125378, 200 ,16, 100,Dezesseis
0.133981, 200 ,16, 100,Dezesseis
0.117543, 200 ,16, 100,Dezesseis
0.120358, 200 ,16, 100,Dezesseis
0.11568, 200 ,16, 100,Dezesseis
0.121071, 200 ,16, 100,Dezesseis
0.115517, 200 ,16, 100,Dezesseis
0.122154, 200 ,16, 100,Dezesseis
0.119957, 200 ,16, 100,Dezesseis
0.107534, 200 ,16, 100,Dezesseis
0.126062, 200 ,16, 100,Dezesseis
0.118335, 200 ,16, 100,Dezesseis
0.116777, 200 ,16, 100,Dezesseis
0.111443, 200 ,16, 100,Dezesseis
0.11759, 200 ,16, 100,Dezesseis
0.111815, 200 ,16, 100,Dezesseis
0.116613, 200 ,16, 100,Dezesseis
0.111896, 200 ,16, 100,Dezesseis
0.112444, 200 ,16, 100,Dezesseis
0.108928, 200 ,16, 100,Dezesseis
0.108467, 200 ,16, 100,Dezesseis
0.112694, 200 ,16, 100,Dezesseis
0.112195, 200 ,16, 100,Dezesseis
0.104996, 200 ,16, 100,Dezesseis
0.11201, 200 ,16, 100,Dezesseis
0.110399, 200 ,16, 100,Dezesseis
0.120271, 200 ,16, 100,Dezesseis
0.123038, 200 ,16, 100,Dezesseis
0.110486, 200 ,16, 100,Dezesseis
0.116229, 200 ,16, 100,Dezesseis
0.10562, 200 ,16, 100,Dezesseis
0.111104, 200 ,16, 100,Dezesseis
0.116696, 200 ,16, 100,Dezesseis
0.111316, 200 ,16, 100,Dezesseis
0.115612, 200 ,16, 100,Dezesseis
0.113003, 200 ,16, 100,Dezesseis
0.116191, 200 ,16, 100,Dezesseis
0.115695, 200 ,16, 100,Dezesseis
0.1194, 200 ,16, 100,Dezesseis
0.104792, 200 ,16, 100,Dezesseis
0.112833, 200 ,16, 100,Dezesseis
0.111773, 200 ,16, 100,Dezesseis
0.119851, 200 ,16, 100,Dezesseis
0.110103, 200 ,16, 100,Dezesseis
0.106766, 200 ,16, 100,Dezesseis
0.113184, 200 ,16, 100,Dezesseis
0.112752, 200 ,16, 100,Dezesseis
0.113121, 200 ,16, 100,Dezesseis
0.152197, 300 ,16, 100,Dezesseis
0.16302, 300 ,16, 100,Dezesseis
0.164368, 300 ,16, 100,Dezesseis
0.14879, 300 ,16, 100,Dezesseis
0.147631, 300 ,16, 100,Dezesseis
0.159648, 300 ,16, 100,Dezesseis
0.15742, 300 ,16, 100,Dezesseis
0.173502, 300 ,16, 100,Dezesseis
0.158217, 300 ,16, 100,Dezesseis
0.166937, 300 ,16, 100,Dezesseis
0.151615, 300 ,16, 100,Dezesseis
0.155048, 300 ,16, 100,Dezesseis
0.156191, 300 ,16, 100,Dezesseis
0.150462, 300 ,16, 100,Dezesseis
0.152679, 300 ,16, 100,Dezesseis
0.1593, 300 ,16, 100,Dezesseis
0.160939, 300 ,16, 100,Dezesseis
0.159038, 300 ,16, 100,Dezesseis
0.156134, 300 ,16, 100,Dezesseis
0.158932, 300 ,16, 100,Dezesseis
0.155046, 300 ,16, 100,Dezesseis
0.152083, 300 ,16, 100,Dezesseis
0.162419, 300 ,16, 100,Dezesseis
0.162991, 300 ,16, 100,Dezesseis
0.159994, 300 ,16, 100,Dezesseis
0.166361, 300 ,16, 100,Dezesseis
0.166341, 300 ,16, 100,Dezesseis
0.156915, 300 ,16, 100,Dezesseis
0.15742, 300 ,16, 100,Dezesseis
0.151722, 300 ,16, 100,Dezesseis
0.157036, 300 ,16, 100,Dezesseis
0.157044, 300 ,16, 100,Dezesseis
0.152513, 300 ,16, 100,Dezesseis
0.149086, 300 ,16, 100,Dezesseis
0.163345, 300 ,16, 100,Dezesseis
0.15463, 300 ,16, 100,Dezesseis
0.148532, 300 ,16, 100,Dezesseis
0.157164, 300 ,16, 100,Dezesseis
0.151903, 300 ,16, 100,Dezesseis
0.156682, 300 ,16, 100,Dezesseis
0.158251, 300 ,16, 100,Dezesseis
0.159109, 300 ,16, 100,Dezesseis
0.161701, 300 ,16, 100,Dezesseis
0.166897, 300 ,16, 100,Dezesseis
0.147089, 300 ,16, 100,Dezesseis
0.153715, 300 ,16, 100,Dezesseis
0.14223, 300 ,16, 100,Dezesseis
0.161255, 300 ,16, 100,Dezesseis
0.152048, 300 ,16, 100,Dezesseis
0.151492, 300 ,16, 100,Dezesseis
0.201035, 400 ,16, 100,Dezesseis
0.201248, 400 ,16, 100,Dezesseis
0.192966, 400 ,16, 100,Dezesseis
0.200472, 400 ,16, 100,Dezesseis
0.213332, 400 ,16, 100,Dezesseis
0.201982, 400 ,16, 100,Dezesseis
0.198374, 400 ,16, 100,Dezesseis
0.214699, 400 ,16, 100,Dezesseis
0.204949, 400 ,16, 100,Dezesseis
0.220769, 400 ,16, 100,Dezesseis
0.197189, 400 ,16, 100,Dezesseis
0.201229, 400 ,16, 100,Dezesseis
0.202355, 400 ,16, 100,Dezesseis
0.203424, 400 ,16, 100,Dezesseis
0.187513, 400 ,16, 100,Dezesseis
0.20198, 400 ,16, 100,Dezesseis
0.215924, 400 ,16, 100,Dezesseis
0.192327, 400 ,16, 100,Dezesseis
0.222237, 400 ,16, 100,Dezesseis
0.201728, 400 ,16, 100,Dezesseis
0.203289, 400 ,16, 100,Dezesseis
0.205249, 400 ,16, 100,Dezesseis
0.208597, 400 ,16, 100,Dezesseis
0.201805, 400 ,16, 100,Dezesseis
0.202807, 400 ,16, 100,Dezesseis
0.211202, 400 ,16, 100,Dezesseis
0.21298, 400 ,16, 100,Dezesseis
0.195098, 400 ,16, 100,Dezesseis
0.203239, 400 ,16, 100,Dezesseis
0.193307, 400 ,16, 100,Dezesseis
0.20858, 400 ,16, 100,Dezesseis
0.182597, 400 ,16, 100,Dezesseis
0.211634, 400 ,16, 100,Dezesseis
0.197359, 400 ,16, 100,Dezesseis
0.207222, 400 ,16, 100,Dezesseis
0.212518, 400 ,16, 100,Dezesseis
0.20103, 400 ,16, 100,Dezesseis
0.211306, 400 ,16, 100,Dezesseis
0.19817, 400 ,16, 100,Dezesseis
0.213503, 400 ,16, 100,Dezesseis
0.202654, 400 ,16, 100,Dezesseis
0.223535, 400 ,16, 100,Dezesseis
0.206054, 400 ,16, 100,Dezesseis
0.21352, 400 ,16, 100,Dezesseis
0.206604, 400 ,16, 100,Dezesseis
0.209636, 400 ,16, 100,Dezesseis
0.204869, 400 ,16, 100,Dezesseis
0.190841, 400 ,16, 100,Dezesseis
0.193552, 400 ,16, 100,Dezesseis
0.196425, 400 ,16, 100,Dezesseis
0.274196, 500 ,16, 100,Dezesseis
0.265961, 500 ,16, 100,Dezesseis
0.262852, 500 ,16, 100,Dezesseis
0.257271, 500 ,16, 100,Dezesseis
0.269527, 500 ,16, 100,Dezesseis
0.265747, 500 ,16, 100,Dezesseis
0.273642, 500 ,16, 100,Dezesseis
0.254731, 500 ,16, 100,Dezesseis
0.260472, 500 ,16, 100,Dezesseis
0.272135, 500 ,16, 100,Dezesseis
0.267341, 500 ,16, 100,Dezesseis
0.25877, 500 ,16, 100,Dezesseis
0.257976, 500 ,16, 100,Dezesseis
0.270143, 500 ,16, 100,Dezesseis
0.263148, 500 ,16, 100,Dezesseis
0.26303, 500 ,16, 100,Dezesseis
0.25401, 500 ,16, 100,Dezesseis
0.253085, 500 ,16, 100,Dezesseis
0.259208, 500 ,16, 100,Dezesseis
0.258734, 500 ,16, 100,Dezesseis
0.27842, 500 ,16, 100,Dezesseis
0.256681, 500 ,16, 100,Dezesseis
0.265725, 500 ,16, 100,Dezesseis
0.266833, 500 ,16, 100,Dezesseis
0.257903, 500 ,16, 100,Dezesseis
0.265932, 500 ,16, 100,Dezesseis
0.252996, 500 ,16, 100,Dezesseis
0.265391, 500 ,16, 100,Dezesseis
0.275545, 500 ,16, 100,Dezesseis
0.260911, 500 ,16, 100,Dezesseis
0.283767, 500 ,16, 100,Dezesseis
0.268801, 500 ,16, 100,Dezesseis
0.272463, 500 ,16, 100,Dezesseis
0.266408, 500 ,16, 100,Dezesseis
0.252761, 500 ,16, 100,Dezesseis
0.263022, 500 ,16, 100,Dezesseis
0.259684, 500 ,16, 100,Dezesseis
0.240676, 500 ,16, 100,Dezesseis
0.254627, 500 ,16, 100,Dezesseis
0.26686, 500 ,16, 100,Dezesseis
0.263792, 500 ,16, 100,Dezesseis
0.273373, 500 ,16, 100,Dezesseis
0.280386, 500 ,16, 100,Dezesseis
0.264607, 500 ,16, 100,Dezesseis
0.254121, 500 ,16, 100,Dezesseis
0.251741, 500 ,16, 100,Dezesseis
0.252523, 500 ,16, 100,Dezesseis
0.262101, 500 ,16, 100,Dezesseis
0.259788, 500 ,16, 100,Dezesseis
0.258092, 500 ,16, 100,Dezesseis
0.30901, 600 ,16, 100,Dezesseis
0.323969, 600 ,16, 100,Dezesseis
0.306893, 600 ,16, 100,Dezesseis
0.318617, 600 ,16, 100,Dezesseis
0.321067, 600 ,16, 100,Dezesseis
0.29719, 600 ,16, 100,Dezesseis
0.31915, 600 ,16, 100,Dezesseis
0.315735, 600 ,16, 100,Dezesseis
0.313434, 600 ,16, 100,Dezesseis
0.31349, 600 ,16, 100,Dezesseis
0.314999, 600 ,16, 100,Dezesseis
0.297205, 600 ,16, 100,Dezesseis
0.305782, 600 ,16, 100,Dezesseis
0.311395, 600 ,16, 100,Dezesseis
0.319532, 600 ,16, 100,Dezesseis
0.327739, 600 ,16, 100,Dezesseis
0.2973, 600 ,16, 100,Dezesseis
0.304635, 600 ,16, 100,Dezesseis
0.315829, 600 ,16, 100,Dezesseis
0.301517, 600 ,16, 100,Dezesseis
0.315927, 600 ,16, 100,Dezesseis
0.297913, 600 ,16, 100,Dezesseis
0.311529, 600 ,16, 100,Dezesseis
0.324101, 600 ,16, 100,Dezesseis
0.312284, 600 ,16, 100,Dezesseis
0.314708, 600 ,16, 100,Dezesseis
0.308513, 600 ,16, 100,Dezesseis
0.313407, 600 ,16, 100,Dezesseis
0.314767, 600 ,16, 100,Dezesseis
0.311942, 600 ,16, 100,Dezesseis
0.296536, 600 ,16, 100,Dezesseis
0.321818, 600 ,16, 100,Dezesseis
0.325112, 600 ,16, 100,Dezesseis
0.314469, 600 ,16, 100,Dezesseis
0.306056, 600 ,16, 100,Dezesseis
0.303146, 600 ,16, 100,Dezesseis
0.319568, 600 ,16, 100,Dezesseis
0.32308, 600 ,16, 100,Dezesseis
0.315744, 600 ,16, 100,Dezesseis
0.316974, 600 ,16, 100,Dezesseis
0.321417, 600 ,16, 100,Dezesseis
0.313767, 600 ,16, 100,Dezesseis
0.324169, 600 ,16, 100,Dezesseis
0.32217, 600 ,16, 100,Dezesseis
0.31597, 600 ,16, 100,Dezesseis
0.301188, 600 ,16, 100,Dezesseis
0.304138, 600 ,16, 100,Dezesseis
0.309232, 600 ,16, 100,Dezesseis
0.327536, 600 ,16, 100,Dezesseis
0.314048, 600 ,16, 100,Dezesseis
